835152,19,334,334.00,334.00,0.00,0,1,0,68
835170,19,330,334.00,334.00,0.00,0,1,0,68
835174,19,330,334.00,334.00,0.00,0,1,0,69
835188,19,334,334.00,334.00,0.00,0,1,0,69
835206,19,334,334.00,334.00,0.00,0,1,0,69
835210,19,334,334.00,334.00,0.00,0,1,0,70
835224,19,334,334.00,334.00,0.00,0,1,0,70
835243,19,334,334.00,334.00,0.00,0,1,0,70
835246,19,334,334.00,334.00,0.00,0,1,0,71
835261,19,334,334.00,334.00,0.00,0,1,0,71
835279,19,334,334.00,334.00,0.00,0,1,0,71
835282,19,334,334.00,334.00,0.00,0,1,0,72
835297,19,330,334.00,334.00,0.00,0,1,0,72
835315,19,334,334.00,334.00,0.00,0,1,0,72
835318,19,334,334.00,334.00,0.00,0,1,0,73
835333,19,330,333.56,334.00,-0.44,0,1,0,73
835351,19,330,333.11,334.00,-0.89,0,1,0,73
835354,19,330,333.11,334.00,-0.89,0,1,0,74
835369,19,334,333.56,334.00,-0.44,0,1,0,74
835387,19,334,334.00,334.00,0.00,0,1,0,74
835390,19,334,334.00,334.00,0.00,0,1,0,75
835405,19,330,334.00,334.00,0.00,0,1,0,75
835423,19,342,334.00,334.00,0.00,0,1,0,75
835426,19,342,334.00,334.00,0.00,0,1,0,76
835441,19,334,334.00,334.00,0.00,0,1,0,76
835459,19,334,334.00,333.56,0.44,0,1,0,76
835462,19,334,334.00,333.56,0.44,0,1,0,77
835477,19,334,334.00,333.11,0.89,0,1,0,77
835495,19,334,334.00,333.56,0.44,0,1,0,77
835499,19,334,334.00,333.56,0.44,0,1,0,78
835513,19,334,334.00,334.00,0.00,0,1,0,78
835531,19,334,334.00,334.00,0.00,0,1,0,78
835535,19,334,334.00,334.00,0.00,0,1,0,79
835549,19,334,334.00,334.00,0.00,0,1,0,79
835567,19,334,334.00,334.00,0.00,0,1,0,79
835571,19,334,334.00,334.00,0.00,0,1,0,80
835585,19,334,334.00,334.00,0.00,0,1,0,80
835603,19,334,334.00,334.00,0.00,0,1,0,80
835607,19,334,334.00,334.00,0.00,0,1,0,81
835621,19,334,334.00,334.00,0.00,0,1,0,81
835639,19,334,334.00,334.00,0.00,0,1,0,81
835643,19,334,334.00,334.00,0.00,0,1,0,82
835657,19,334,334.00,334.00,0.00,0,1,0,82
835675,19,334,334.00,334.00,0.00,0,1,0,82
835679,19,334,334.00,334.00,0.00,0,1,0,83
835693,19,334,334.00,334.00,0.00,0,1,0,83
835712,19,330,334.00,334.00,0.00,0,1,0,83
835715,19,330,334.00,334.00,0.00,0,1,0,84
835730,19,334,334.00,334.00,0.00,0,1,0,84
835748,19,342,334.00,334.00,0.00,0,1,0,84
835751,19,342,334.00,334.00,0.00,0,1,0,85
835766,19,334,334.00,334.00,0.00,0,1,0,85
835784,19,334,334.00,334.00,0.00,0,1,0,85
835787,19,334,334.00,334.00,0.00,0,1,0,86
835802,19,330,334.00,334.00,0.00,0,1,0,86
835820,19,334,334.00,334.00,0.00,0,1,0,86
835823,19,334,334.00,334.00,0.00,0,1,0,87
835838,19,334,334.00,334.00,0.00,0,1,0,87
835856,19,334,334.00,334.00,0.00,0,1,0,87
835859,19,334,334.00,334.00,0.00,0,1,0,88
835874,19,334,334.00,334.00,0.00,0,1,0,88
835892,19,334,334.00,334.00,0.00,0,1,0,88
835895,19,334,334.00,334.00,0.00,0,1,0,89
835910,19,334,334.00,334.00,0.00,0,1,0,89
835928,19,334,334.00,334.00,0.00,0,1,0,89
835931,19,334,334.00,334.00,0.00,0,1,0,90
835946,19,334,334.00,334.00,0.00,0,1,0,90
835964,19,334,334.00,334.00,0.00,0,1,0,90
835968,19,334,334.00,334.00,0.00,0,1,0,91
835982,19,334,334.00,334.00,0.00,0,1,0,91
836000,19,334,334.00,334.00,0.00,0,1,0,91
836004,19,334,334.00,334.00,0.00,0,1,0,92
836018,19,334,334.00,334.00,0.00,0,1,0,92
836036,19,334,334.00,334.00,0.00,0,1,0,92
836040,19,334,334.00,334.00,0.00,0,1,0,93
836054,19,334,334.00,334.00,0.00,0,1,0,93
836072,19,330,334.00,334.00,0.00,0,1,0,93
836076,19,330,334.00,334.00,0.00,0,1,0,94
836090,19,338,334.00,334.00,0.00,0,1,0,94
836108,19,334,334.00,334.00,0.00,0,1,0,94
836112,19,334,334.00,334.00,0.00,0,1,0,95
836126,19,334,334.00,334.00,0.00,0,1,0,95
836144,19,334,334.00,334.00,0.00,0,1,0,95
836148,19,334,334.00,334.00,0.00,0,1,0,96
836162,19,334,334.00,334.00,0.00,0,1,0,96
836180,19,330,334.00,334.00,0.00,0,1,0,96
836184,19,330,334.00,334.00,0.00,0,1,0,97
836198,19,342,334.00,334.00,0.00,0,1,0,97
836216,19,334,334.00,334.00,0.00,0,1,0,97
836220,19,334,334.00,334.00,0.00,0,1,0,98
836234,19,330,334.00,334.00,0.00,0,1,0,98
836252,19,330,334.00,334.00,0.00,0,1,0,98
836256,19,330,334.00,334.00,0.00,0,1,0,99
836270,19,334,334.00,334.00,0.00,0,1,0,99
836288,19,334,334.00,334.00,0.00,0,1,0,99
836292,19,334,334.00,334.00,0.00,0,1,0,100
836306,19,334,334.00,334.00,0.00,0,1,0,100
836324,19,334,334.00,334.00,0.00,0,1,0,100
836328,19,334,334.00,334.00,0.00,0,1,0,101
836342,19,334,334.00,334.00,0.00,0,1,0,101
836360,19,334,334.00,334.00,0.00,0,1,0,101
836364,19,334,334.00,334.00,0.00,0,1,0,102
836378,19,334,334.00,334.00,0.00,0,1,0,102
836396,19,330,334.00,334.00,0.00,0,1,0,102
836400,19,330,334.00,334.00,0.00,0,1,0,103
836414,19,338,334.00,334.00,0.00,0,1,0,103
836432,19,334,334.00,334.00,0.00,0,1,0,103
836436,19,334,334.00,334.00,0.00,0,1,0,104
836450,19,334,334.00,334.00,0.00,0,1,0,104
836468,19,334,334.00,334.00,0.00,0,1,0,104
836472,19,334,334.00,334.00,0.00,0,1,0,105
836486,19,334,334.00,334.00,0.00,0,1,0,105
836504,19,330,334.00,334.00,0.00,0,1,0,105
836508,19,330,334.00,334.00,0.00,0,1,0,106
836523,19,330,334.00,334.00,0.00,0,1,0,106
836541,19,334,334.00,334.00,0.00,0,1,0,106
836544,19,334,334.00,334.00,0.00,0,1,0,107
836559,19,330,333.56,334.00,-0.44,0,1,0,107
836577,19,330,333.56,334.00,-0.44,0,1,0,107
836580,19,330,333.56,334.00,-0.44,0,1,0,108
836595,19,330,333.56,334.00,-0.44,0,1,0,108
836613,19,334,333.56,334.00,-0.44,0,1,0,108
836616,19,334,333.56,334.00,-0.44,0,1,0,109
836631,19,334,333.56,334.00,-0.44,0,1,0,109
836649,19,334,333.56,334.00,-0.44,0,1,0,109
836652,19,334,333.56,334.00,-0.44,0,1,0,110
836667,19,334,333.56,334.00,-0.44,0,1,0,110
836685,19,334,333.56,333.56,0.00,0,1,0,110
836688,19,334,333.56,333.56,0.00,0,1,0,111
836703,19,334,333.56,333.56,0.00,0,1,0,111
836721,19,334,333.56,333.56,0.00,0,1,0,111
836724,19,334,333.56,333.56,0.00,0,1,0,112
836739,19,334,334.00,333.56,0.44,0,1,0,112
836757,19,342,334.00,333.56,0.44,0,1,0,112
836760,19,342,334.00,333.56,0.44,0,1,0,113
836775,19,334,334.00,333.56,0.44,0,1,0,113
836793,19,334,334.00,333.56,0.44,0,1,0,113
836796,19,334,334.00,333.56,0.44,0,1,0,114
836811,19,334,334.00,333.56,0.44,0,1,0,114
836829,19,334,334.00,333.56,0.44,0,1,0,114
836832,19,334,334.00,333.56,0.44,0,1,0,115
836847,19,334,334.00,333.56,0.44,0,1,0,115
836865,19,342,334.00,334.00,0.00,0,1,0,115
836868,19,342,334.00,334.00,0.00,0,1,0,116
836883,19,330,334.00,334.00,0.00,0,1,0,116
836901,19,334,334.00,334.00,0.00,0,1,0,116
836904,19,334,334.00,334.00,0.00,0,1,0,117
836919,19,330,334.00,334.00,0.00,0,1,0,117
836937,19,334,334.00,334.00,0.00,0,1,0,117
836940,19,334,334.00,334.00,0.00,0,1,0,118
836955,19,330,334.00,334.00,0.00,0,1,0,118
836973,19,330,334.00,334.00,0.00,0,1,0,118
836976,19,330,334.00,334.00,0.00,0,1,0,119
836992,19,334,334.00,334.00,0.00,0,1,0,119
837010,19,334,334.00,334.00,0.00,0,1,0,119
837012,19,334,334.00,334.00,0.00,0,1,0,120
837028,19,330,334.00,334.00,0.00,0,1,0,120
837046,19,334,334.00,334.00,0.00,0,1,0,120
837048,19,334,334.00,334.00,0.00,0,1,0,121
837064,19,330,333.56,334.00,-0.44,0,1,0,121
837082,19,342,333.56,334.00,-0.44,0,1,0,121
837084,19,342,333.56,334.00,-0.44,0,1,0,122
837100,19,334,333.56,334.00,-0.44,0,1,0,122
837118,19,330,333.11,334.00,-0.89,0,1,0,122
837122,19,330,333.11,334.00,-0.89,0,1,0,123
837136,19,330,332.67,334.00,-1.33,0,1,0,123
837154,19,330,332.22,334.00,-1.78,0,1,0,123
837158,19,330,332.22,334.00,-1.78,0,1,0,124
837172,19,334,332.22,334.00,-1.78,0,1,0,124
837190,19,342,332.22,333.56,-1.33,0,1,0,124
837194,19,342,332.22,333.56,-1.33,0,1,0,125
837208,19,334,332.22,333.56,-1.33,0,1,0,125
837226,19,334,332.67,333.56,-0.89,0,1,0,125
837230,19,334,332.67,333.56,-0.89,0,1,0,126
837244,19,334,332.67,333.11,-0.44,0,1,0,126
837262,19,330,332.67,332.67,0.00,0,1,0,126
837266,19,330,332.67,332.67,0.00,0,1,0,127
837280,19,334,332.67,332.22,0.44,0,1,0,127
837298,19,334,333.11,332.22,0.89,0,1,0,127
837302,19,334,333.11,332.22,0.89,0,1,0,128
837316,19,334,333.56,332.22,1.33,0,1,0,128
837334,19,334,333.56,332.22,1.33,0,1,0,128
837338,19,334,333.56,332.22,1.33,0,1,0,129
837352,19,334,333.56,332.67,0.89,0,1,0,129
837370,19,330,333.56,332.67,0.89,0,1,0,129
837374,19,330,333.56,332.67,0.89,0,1,0,130
837388,19,330,333.11,332.67,0.44,0,1,0,130
837406,19,334,333.56,332.67,0.89,0,1,0,130
837410,19,334,333.56,332.67,0.89,0,1,0,131
837424,19,330,333.11,333.11,0.00,0,1,0,131
837442,19,334,333.11,333.56,-0.44,0,1,0,131
837446,19,334,333.11,333.56,-0.44,0,1,0,132
837460,19,330,333.11,333.56,-0.44,0,1,0,132
837478,19,334,333.56,333.56,0.00,0,1,0,132
837482,19,334,333.56,333.56,0.00,0,1,0,133
837496,19,334,334.00,333.56,0.44,0,1,0,133
837514,19,330,333.56,333.11,0.44,0,1,0,133
837518,19,330,333.56,333.11,0.44,0,1,0,134
837532,19,342,333.56,333.56,0.00,0,1,0,134
837550,19,334,333.56,333.11,0.44,0,1,0,134
837554,19,334,333.56,333.11,0.44,0,1,0,135
837568,19,334,333.56,333.11,0.44,0,1,0,135
837586,19,334,333.56,333.11,0.44,0,1,0,135
837590,19,334,333.56,333.11,0.44,0,1,0,136
837604,19,330,333.56,333.56,0.00,0,1,0,136
837622,19,334,333.56,334.00,-0.44,0,1,0,136
837626,19,334,333.56,334.00,-0.44,0,1,0,137
837640,19,334,333.56,333.56,0.00,0,1,0,137
837658,19,330,333.11,333.56,-0.44,0,1,0,137
837662,19,330,333.11,333.56,-0.44,0,1,0,138
837676,19,334,333.11,333.56,-0.44,0,1,0,138
837694,19,334,333.11,333.56,-0.44,0,1,0,138
837698,19,334,333.11,333.56,-0.44,0,1,0,139
837712,19,334,333.56,333.56,0.00,0,1,0,139
837730,19,334,334.00,333.56,0.44,0,1,0,139
837734,19,334,334.00,333.56,0.44,0,1,0,140
837748,19,334,334.00,333.56,0.44,0,1,0,140
837766,19,334,334.00,333.56,0.44,0,1,0,140
837770,19,334,334.00,333.56,0.44,0,1,0,141
837784,19,334,334.00,333.11,0.89,0,1,0,141
837803,19,334,334.00,333.11,0.89,0,1,0,141
837806,19,334,334.00,333.11,0.89,0,1,0,142
837821,19,334,334.00,333.11,0.89,0,1,0,142
837839,19,334,334.00,333.56,0.44,0,1,0,142
837842,19,334,334.00,333.56,0.44,0,1,0,143
837857,19,341,334.00,334.00,0.00,0,1,0,143
837875,19,334,334.00,334.00,0.00,0,1,0,143
837878,19,334,334.00,334.00,0.00,0,1,0,144
837893,19,334,334.00,334.00,0.00,0,1,0,144
837911,19,334,334.00,334.00,0.00,0,1,0,144
837914,19,334,334.00,334.00,0.00,0,1,0,145
837929,19,334,334.00,334.00,0.00,0,1,0,145
837947,19,330,334.00,334.00,0.00,0,1,0,145
837950,19,330,334.00,334.00,0.00,0,1,0,146
837965,19,334,334.00,334.00,0.00,0,1,0,146
837983,19,330,334.00,334.00,0.00,0,1,0,146
837986,19,330,334.00,334.00,0.00,0,1,0,147
838001,19,334,334.00,334.00,0.00,0,1,0,147
838019,19,334,334.00,334.00,0.00,0,1,0,147
838022,19,334,334.00,334.00,0.00,0,1,0,148
838037,19,334,334.00,334.00,0.00,0,1,0,148
838055,19,334,334.00,334.00,0.00,0,1,0,148
838059,19,334,334.00,334.00,0.00,0,1,0,149
838073,19,334,334.00,334.00,0.00,0,1,0,149
838091,19,334,334.00,334.00,0.00,0,1,0,149
838095,19,334,334.00,334.00,0.00,0,1,0,150
838109,19,330,334.00,334.00,0.00,0,1,0,150
838127,19,334,334.00,334.00,0.00,0,1,0,150
838131,19,334,334.00,334.00,0.00,0,1,0,151
838145,19,330,334.00,334.00,0.00,0,1,0,151
838163,19,334,334.00,334.00,0.00,0,1,0,151
838167,19,334,334.00,334.00,0.00,0,1,0,152
838181,19,331,334.00,334.00,0.00,0,1,0,152
838199,19,342,334.00,334.00,0.00,0,1,0,152
838203,19,342,334.00,334.00,0.00,0,1,0,153
838217,19,330,333.67,334.00,-0.33,0,1,0,153
838235,19,334,333.67,334.00,-0.33,0,1,0,153
838239,19,334,333.67,334.00,-0.33,0,1,0,154
838253,19,334,333.67,334.00,-0.33,0,1,0,154
838272,19,334,333.67,334.00,-0.33,0,1,0,154
838275,19,334,333.67,334.00,-0.33,0,1,0,155
838290,19,334,334.00,334.00,0.00,0,1,0,155
838308,19,342,334.00,334.00,0.00,0,1,0,155
838311,19,342,334.00,334.00,0.00,0,1,0,156
838326,19,330,334.00,334.00,0.00,0,1,0,156
838344,19,334,334.00,333.67,0.33,0,1,0,156
838347,19,334,334.00,333.67,0.33,0,1,0,157
838362,19,330,333.67,333.67,0.00,0,1,0,157
838380,19,334,333.67,333.67,0.00,0,1,0,157
838383,19,334,333.67,333.67,0.00,0,1,0,158
838398,19,334,333.67,333.67,0.00,0,1,0,158
838416,19,334,333.67,334.00,-0.33,0,1,0,158
838419,19,334,333.67,334.00,-0.33,0,1,0,159
838434,19,334,333.67,334.00,-0.33,0,1,0,159
838452,19,330,333.67,334.00,-0.33,0,1,0,159
838455,19,330,333.67,334.00,-0.33,0,1,0,160
838470,19,334,333.67,334.00,-0.33,0,1,0,160
838488,19,334,334.00,333.67,0.33,0,1,0,160
838491,19,334,334.00,333.67,0.33,0,1,0,161
838506,19,334,334.00,333.67,0.33,0,1,0,161
838524,19,338,334.00,333.67,0.33,0,1,0,161
838528,19,338,334.00,333.67,0.33,0,1,0,162
838542,19,330,334.00,333.67,0.33,0,1,0,162
838560,19,334,334.00,333.67,0.33,0,1,0,162
838564,19,334,334.00,333.67,0.33,0,1,0,163
838578,19,330,334.00,333.67,0.33,0,1,0,163
838596,19,334,334.00,333.67,0.33,0,1,0,163
838600,19,334,334.00,333.67,0.33,0,1,0,164
838614,19,334,334.00,334.00,0.00,0,1,0,164
838632,19,330,333.56,334.00,-0.44,0,1,0,164
838636,19,330,333.56,334.00,-0.44,0,1,0,165
838650,19,334,333.56,334.00,-0.44,0,1,0,165
838668,19,334,334.00,334.00,0.00,0,1,0,165
838672,19,334,334.00,334.00,0.00,0,1,0,166
838686,19,334,334.00,334.00,0.00,0,1,0,166
838704,19,330,334.00,334.00,0.00,0,1,0,166
838708,19,330,334.00,334.00,0.00,0,1,0,167
838722,19,334,334.00,334.00,0.00,0,1,0,167
838740,19,334,334.00,334.00,0.00,0,1,0,167
838744,19,334,334.00,334.00,0.00,0,1,0,168
838758,19,334,334.00,333.56,0.44,0,1,0,168
838776,19,334,334.00,333.56,0.44,0,1,0,168
838780,19,334,334.00,333.56,0.44,0,1,0,169
838794,19,334,334.00,334.00,0.00,0,1,0,169
838812,19,334,334.00,334.00,0.00,0,1,0,169
838816,19,334,334.00,334.00,0.00,0,1,0,170
838830,19,334,334.00,334.00,0.00,0,1,0,170
838848,19,334,334.00,334.00,0.00,0,1,0,170
838852,19,334,334.00,334.00,0.00,0,1,0,171
838866,19,342,334.00,334.00,0.00,0,1,0,171
838884,19,334,334.00,334.00,0.00,0,1,0,171
838888,19,334,334.00,334.00,0.00,0,1,0,172
838902,19,334,334.00,334.00,0.00,0,1,0,172
838920,19,334,334.00,334.00,0.00,0,1,0,172
838924,19,334,334.00,334.00,0.00,0,1,0,173
838938,19,330,334.00,334.00,0.00,0,1,0,173
838956,19,334,334.00,334.00,0.00,0,1,0,173
838960,19,334,334.00,334.00,0.00,0,1,0,174
838974,19,342,334.00,334.00,0.00,0,1,0,174
838992,19,334,334.00,334.00,0.00,0,1,0,174
838996,19,334,334.00,334.00,0.00,0,1,0,175
839010,19,330,334.00,334.00,0.00,0,1,0,175
839028,19,334,334.00,334.00,0.00,0,1,0,175
839032,19,334,334.00,334.00,0.00,0,1,0,176
839046,19,334,334.00,334.00,0.00,0,1,0,176
839064,19,334,334.00,334.00,0.00,0,1,0,176
839068,19,334,334.00,334.00,0.00,0,1,0,177
839083,19,334,334.00,334.00,0.00,0,1,0,177
839101,19,330,334.00,334.00,0.00,0,1,0,177
839104,19,330,334.00,334.00,0.00,0,1,0,178
839119,19,334,334.00,334.00,0.00,0,1,0,178
839137,19,334,334.00,334.00,0.00,0,1,0,178
839140,19,334,334.00,334.00,0.00,0,1,0,179
839155,19,334,334.00,334.00,0.00,0,1,0,179
839173,19,330,334.00,334.00,0.00,0,1,0,179
839176,19,330,334.00,334.00,0.00,0,1,0,180
839191,19,341,334.00,334.00,0.00,0,1,0,180
839209,19,330,334.00,334.00,0.00,0,1,0,180
839213,19,330,334.00,334.00,0.00,0,1,0,181
839227,19,334,334.00,334.00,0.00,0,1,0,181
839245,19,330,333.56,334.00,-0.44,0,1,0,181
839249,19,330,333.56,334.00,-0.44,0,1,0,182
839263,19,330,333.11,334.00,-0.89,0,1,0,182
839281,19,334,333.56,334.00,-0.44,0,1,0,182
839285,19,334,333.56,334.00,-0.44,0,1,0,183
839299,19,342,333.56,334.00,-0.44,0,1,0,183
839317,19,334,333.56,334.00,-0.44,0,1,0,183
839321,19,334,333.56,334.00,-0.44,0,1,0,184
839335,19,334,333.56,334.00,-0.44,0,1,0,184
839353,19,334,334.00,334.00,0.00,0,1,0,184
839357,19,334,334.00,334.00,0.00,0,1,0,185
839371,19,334,334.00,333.56,0.44,0,1,0,185
839389,19,334,334.00,333.11,0.89,0,1,0,185
839393,19,334,334.00,333.11,0.89,0,1,0,186
839407,19,334,334.00,333.56,0.44,0,1,0,186
839425,19,334,334.00,333.56,0.44,0,1,0,186
839429,19,334,334.00,333.56,0.44,0,1,0,187
839443,19,334,334.00,333.56,0.44,0,1,0,187
839461,19,334,334.00,333.56,0.44,0,1,0,187
839465,19,334,334.00,333.56,0.44,0,1,0,188
839479,19,334,334.00,334.00,0.00,0,1,0,188
839497,19,330,334.00,334.00,0.00,0,1,0,188
839501,19,330,334.00,334.00,0.00,0,1,0,189
839515,19,334,334.00,334.00,0.00,0,1,0,189
839533,19,342,334.00,334.00,0.00,0,1,0,189
839537,19,342,334.00,334.00,0.00,0,1,0,190
839552,19,330,334.00,334.00,0.00,0,1,0,190
839570,19,334,334.00,334.00,0.00,0,1,0,190
839573,19,334,334.00,334.00,0.00,0,1,0,191
839588,19,334,334.00,334.00,0.00,0,1,0,191
839606,19,334,334.00,334.00,0.00,0,1,0,191
839609,19,334,334.00,334.00,0.00,0,1,0,192
839624,19,327,334.00,334.00,0.00,0,1,0,192
839642,19,342,334.00,334.00,0.00,0,1,0,192
839645,19,342,334.00,334.00,0.00,0,1,0,193
839660,19,330,334.00,334.00,0.00,0,1,0,193
839678,19,334,334.00,334.00,0.00,0,1,0,193
839681,19,334,334.00,334.00,0.00,0,1,0,194
839696,19,330,334.00,334.00,0.00,0,1,0,194
839714,19,330,333.56,334.00,-0.44,0,1,0,194
839717,19,330,333.56,334.00,-0.44,0,1,0,195
839732,19,334,333.56,334.00,-0.44,0,1,0,195
839750,19,330,333.11,334.00,-0.89,0,1,0,195
839753,19,330,333.11,334.00,-0.89,0,1,0,196
839768,19,330,332.67,334.00,-1.33,0,1,0,196
839786,19,334,332.67,334.00,-1.33,0,1,0,196
839789,19,334,332.67,334.00,-1.33,0,1,0,197
839804,19,334,332.67,334.00,-1.33,0,1,0,197
839822,19,334,332.67,334.00,-1.33,0,1,0,197
839825,19,334,332.67,334.00,-1.33,0,1,0,198
839840,19,334,333.11,333.56,-0.44,0,1,0,198
839858,19,342,333.11,333.56,-0.44,0,1,0,198
839861,19,342,333.11,333.56,-0.44,0,1,0,199
839876,19,334,333.11,333.11,0.00,0,1,0,199
839894,19,330,333.11,332.67,0.44,0,1,0,199
839897,19,330,333.11,332.67,0.44,0,1,0,200
839912,19,330,332.67,332.67,0.00,0,1,0,200
839930,19,334,332.67,332.67,0.00,0,1,0,200
839933,19,334,332.67,332.67,0.00,0,1,0,201
839948,19,334,332.67,332.67,0.00,0,1,0,201
839966,19,342,333.11,333.11,0.00,0,1,0,201
839969,19,342,333.11,333.11,0.00,0,1,0,202
839984,19,334,333.11,333.11,0.00,0,1,0,202
840002,19,330,333.11,333.11,0.00,0,1,0,202
840005,19,330,333.11,333.11,0.00,0,1,0,203
840020,19,330,332.67,333.11,-0.44,0,1,0,203
840038,19,334,333.11,332.67,0.44,0,1,0,203
