"Time","myMedian.getCount()","currentADC","currentAverage","lastSignificantAverage","deltaAverage","triggered","fading","fadeDir","fadeValue"
408462,19,383,384.33,384.44,-0.11,1,0,1,0
408480,19,384,384.11,384.44,-0.33,1,0,1,0
408498,19,383,383.67,384.44,-0.78,1,0,1,0
408516,19,392,384.11,384.33,-0.22,1,0,1,0
408534,19,387,384.11,384.22,-0.11,1,0,1,0
408552,19,385,383.89,384.67,-0.78,1,0,1,0
408570,19,384,383.89,384.67,-0.78,1,0,1,0
408588,19,383,383.89,384.33,-0.44,1,0,1,0
408606,19,382,383.89,384.11,-0.22,1,0,1,0
408624,19,383,383.89,383.67,0.22,1,0,1,0
408642,19,383,383.56,384.11,-0.56,1,0,1,0
408660,19,384,383.67,384.11,-0.44,1,0,1,0
408678,19,382,383.67,383.89,-0.22,1,0,1,0
408696,19,385,383.67,383.89,-0.22,1,0,1,0
408714,19,385,383.67,383.89,-0.22,1,0,1,0
408732,19,384,383.67,383.89,-0.22,1,0,1,0
408750,19,383,383.67,383.89,-0.22,1,0,1,0
408768,19,384,383.56,383.56,0.00,1,0,1,0
408786,19,383,383.56,383.67,-0.11,1,0,1,0
408804,19,387,383.78,383.67,0.11,1,0,1,0
408822,19,383,383.67,383.67,0.00,1,0,1,0
408840,19,383,383.67,383.67,0.00,1,0,1,0
408858,19,390,383.67,383.67,0.00,1,0,1,0
408876,19,386,383.67,383.67,0.00,1,0,1,0
408894,19,385,383.67,383.56,0.11,1,0,1,0
408912,19,385,383.78,383.56,0.22,1,0,1,0
408930,19,383,383.78,383.78,0.00,1,0,1,0
408948,19,383,383.78,383.67,0.11,1,0,1,0
408966,19,383,383.78,383.67,0.11,1,0,1,0
408984,19,386,384.00,383.67,0.33,1,0,1,0
409003,19,382,383.89,383.67,0.22,1,0,1,0
409021,19,391,384.11,383.67,0.44,1,0,1,0
409039,19,387,384.22,383.78,0.44,1,0,1,0
409057,19,385,384.22,383.78,0.44,1,0,1,0
409075,19,384,384.22,383.78,0.44,1,0,1,0
409093,19,383,384.22,383.78,0.44,1,0,1,0
409111,19,383,384.11,384.00,0.11,1,0,1,0
409129,19,383,384.11,383.89,0.22,1,0,1,0
409147,19,383,383.78,384.11,-0.33,1,0,1,0
409165,19,383,383.78,384.22,-0.44,1,0,1,0
409183,19,383,383.78,384.22,-0.44,1,0,1,0
409201,19,388,383.78,384.22,-0.44,1,0,1,0
409219,19,385,383.78,384.22,-0.44,1,0,1,0
409237,19,385,383.78,384.11,-0.33,1,0,1,0
409255,19,383,383.56,384.11,-0.56,1,0,1,0
409273,19,383,383.56,383.78,-0.22,1,0,1,0
409291,19,383,383.56,383.78,-0.22,1,0,1,0
409309,19,383,383.56,383.78,-0.22,1,0,1,0
409327,19,383,383.33,383.78,-0.44,1,0,1,0
409345,19,383,383.33,383.78,-0.44,1,0,1,0
409363,19,389,383.33,383.78,-0.44,1,0,1,0
409381,19,386,383.33,383.56,-0.22,1,0,1,0
409399,19,384,383.22,383.56,-0.33,1,0,1,0
409417,19,383,383.11,383.56,-0.44,1,0,1,0
409435,19,383,383.11,383.56,-0.44,1,0,1,0
409453,19,383,383.11,383.33,-0.22,1,0,1,0
409472,19,383,383.11,383.33,-0.22,1,0,1,0
409490,19,379,383.11,383.33,-0.22,1,0,1,0
409508,19,382,383.11,383.33,-0.22,1,0,1,0
409526,19,391,383.33,383.22,0.11,1,0,1,0
409544,19,386,383.33,383.11,0.22,1,0,1,0
409562,19,384,383.22,383.11,0.11,1,0,1,0
409580,19,384,383.22,383.11,0.11,1,0,1,0
409598,19,383,383.22,383.11,0.11,1,0,1,0
409616,19,383,383.22,383.11,0.11,1,0,1,0
409634,19,383,383.22,383.11,0.11,1,0,1,0
409652,19,383,383.22,383.33,-0.11,1,0,1,0
409670,19,382,383.22,383.33,-0.11,1,0,1,0
409688,19,383,383.22,383.22,0.00,1,0,1,0
409706,19,387,383.22,383.22,0.00,1,0,1,0
409724,19,385,383.22,383.22,0.00,1,0,1,0
409742,19,384,383.22,383.22,0.00,1,0,1,0
409760,19,383,383.22,383.22,0.00,1,0,1,0
409778,19,383,383.22,383.22,0.00,1,0,1,0
409796,19,383,383.22,383.22,0.00,1,0,1,0
409814,19,383,383.22,383.22,0.00,1,0,1,0
409832,19,382,383.22,383.22,0.00,1,0,1,0
409850,19,383,383.22,383.22,0.00,1,0,1,0
409868,19,389,383.22,383.22,0.00,1,0,1,0
409886,19,385,383.22,383.22,0.00,1,0,1,0
409904,19,384,383.22,383.22,0.00,1,0,1,0
409922,19,383,383.11,383.22,-0.11,1,0,1,0
409940,19,383,383.11,383.22,-0.11,1,0,1,0
409958,19,383,383.11,383.22,-0.11,1,0,1,0
409976,19,383,383.11,383.22,-0.11,1,0,1,0
409994,19,383,383.11,383.22,-0.11,1,0,1,0
410012,19,383,383.11,383.22,-0.11,1,0,1,0
410030,19,383,383.11,383.22,-0.11,1,0,1,0
410048,19,386,383.11,383.11,0.00,1,0,1,0
410066,19,384,383.11,383.11,0.00,1,0,1,0
410084,19,383,383.00,383.11,-0.11,1,0,1,0
410102,19,383,383.00,383.11,-0.11,1,0,1,0
410120,19,383,383.00,383.11,-0.11,1,0,1,0
410138,19,383,383.00,383.11,-0.11,1,0,1,0
410156,19,383,383.00,383.11,-0.11,1,0,1,0
410174,19,383,383.00,383.11,-0.11,1,0,1,0
410192,19,383,383.00,383.11,-0.11,1,0,1,0
410210,19,387,383.00,383.00,0.00,1,0,1,0
410228,19,385,383.00,383.00,0.00,1,0,1,0
410246,19,384,383.00,383.00,0.00,1,0,1,0
410264,19,383,383.00,383.00,0.00,1,0,1,0
410283,19,383,383.00,383.00,0.00,1,0,1,0
410301,19,383,383.00,383.00,0.00,1,0,1,0
410319,19,383,383.00,383.00,0.00,1,0,1,0
410337,19,383,383.00,383.00,0.00,1,0,1,0
410355,19,383,383.00,383.00,0.00,1,0,1,0
410373,19,388,383.11,383.00,0.11,1,0,1,0
410391,19,385,383.11,383.00,0.11,1,0,1,0
410409,19,384,383.11,383.00,0.11,1,0,1,0
410427,19,383,383.11,383.00,0.11,1,0,1,0
410445,19,383,383.11,383.00,0.11,1,0,1,0
410463,19,383,383.11,383.00,0.11,1,0,1,0
410481,19,383,383.11,383.00,0.11,1,0,1,0
410499,19,383,383.11,383.11,0.00,1,0,1,0
410517,19,383,383.11,383.11,0.00,1,0,1,0
410535,19,389,383.22,383.11,0.11,1,0,1,0
410553,19,386,383.22,383.11,0.11,1,0,1,0
410571,19,384,383.22,383.11,0.11,1,0,1,0
410589,19,384,383.22,383.11,0.11,1,0,1,0
410607,19,383,383.22,383.11,0.11,1,0,1,0
410625,19,383,383.22,383.11,0.11,1,0,1,0
410643,19,383,383.22,383.11,0.11,1,0,1,0
410661,19,383,383.22,383.22,0.00,1,0,1,0
410679,19,383,383.22,383.22,0.00,1,0,1,0
410697,19,386,383.33,383.22,0.11,1,0,1,0
410715,19,387,383.33,383.22,0.11,1,0,1,0
410733,19,385,383.33,383.22,0.11,1,0,1,0
410752,19,384,383.33,383.22,0.11,1,0,1,0
410770,19,383,383.33,383.22,0.11,1,0,1,0
410788,19,383,383.33,383.22,0.11,1,0,1,0
410806,19,383,383.33,383.22,0.11,1,0,1,0
410824,19,383,383.33,383.33,0.00,1,0,1,0
410842,19,382,383.33,383.33,0.00,1,0,1,0
410860,19,383,383.33,383.33,0.00,1,0,1,0
410878,19,387,383.33,383.33,0.00,1,0,1,0
410896,19,385,383.33,383.33,0.00,1,0,1,0
410914,19,384,383.33,383.33,0.00,1,0,1,0
410932,19,383,383.22,383.33,-0.11,1,0,1,0
410950,19,384,383.33,383.33,0.00,1,0,1,0
410968,19,383,383.33,383.33,0.00,1,0,1,0
410986,19,384,383.44,383.33,0.11,1,0,1,0
411004,19,383,383.44,383.33,0.11,1,0,1,0
411022,19,379,383.44,383.33,0.11,1,0,1,0
411040,19,389,383.44,383.33,0.11,1,0,1,0
411058,19,385,383.44,383.22,0.22,1,0,1,0
411076,19,384,383.44,383.33,0.11,1,0,1,0
411094,19,384,383.44,383.33,0.11,1,0,1,0
411112,19,383,383.44,383.44,0.00,1,0,1,0
411130,19,383,383.44,383.44,0.00,1,0,1,0
411148,19,383,383.44,383.44,0.00,1,0,1,0
411166,19,383,383.44,383.44,0.00,1,0,1,0
411184,19,383,383.44,383.44,0.00,1,0,1,0
411202,19,383,383.44,383.44,0.00,1,0,1,0
411220,19,386,383.44,383.44,0.00,1,0,1,0
411238,19,384,383.44,383.44,0.00,1,0,1,0
411256,19,383,383.33,383.44,-0.11,1,0,1,0
411274,19,383,383.33,383.44,-0.11,1,0,1,0
411292,19,383,383.22,383.44,-0.22,1,0,1,0
411310,19,383,383.22,383.44,-0.22,1,0,1,0
411328,19,383,383.11,383.44,-0.33,1,0,1,0
411346,19,383,383.11,383.44,-0.33,1,0,1,0
411364,19,383,383.11,383.44,-0.33,1,0,1,0
411382,19,387,383.11,383.33,-0.22,1,0,1,0
411400,19,382,383.00,383.33,-0.33,1,0,1,0
411418,19,384,383.00,383.22,-0.22,1,0,1,0
411436,19,383,383.00,383.22,-0.22,1,0,1,0
411454,19,383,383.00,383.11,-0.11,1,0,1,0
411472,19,379,383.00,383.11,-0.11,1,0,1,0
411490,19,383,383.00,383.11,-0.11,1,0,1,0
411508,19,383,383.00,383.11,-0.11,1,0,1,0
411526,19,383,383.00,383.00,0.00,1,0,1,0
411544,19,383,383.00,383.00,0.00,1,0,1,0
411563,19,385,383.00,383.00,0.00,1,0,1,0
411581,19,384,383.00,383.00,0.00,1,0,1,0
411599,19,384,383.00,383.00,0.00,1,0,1,0
411617,19,383,383.00,383.00,0.00,1,0,1,0
411635,19,383,383.00,383.00,0.00,1,0,1,0
411653,19,383,383.00,383.00,0.00,1,0,1,0
411671,19,383,383.00,383.00,0.00,1,0,1,0
411689,19,383,383.00,383.00,0.00,1,0,1,0
411707,19,383,383.00,383.00,0.00,1,0,1,0
411725,19,385,383.00,383.00,0.00,1,0,1,0
411743,19,384,383.11,383.00,0.11,1,0,1,0
411761,19,384,383.11,383.00,0.11,1,0,1,0
411779,19,383,383.11,383.00,0.11,1,0,1,0
411797,19,383,383.11,383.00,0.11,1,0,1,0
411815,19,383,383.11,383.00,0.11,1,0,1,0
411833,19,383,383.11,383.00,0.11,1,0,1,0
411851,19,383,383.11,383.00,0.11,1,0,1,0
411869,19,383,383.11,383.11,0.00,1,0,1,0
411887,19,386,383.22,383.11,0.11,1,0,1,0
411905,19,385,383.22,383.11,0.11,1,0,1,0
411923,19,384,383.22,383.11,0.11,1,0,1,0
411941,19,383,383.11,383.11,0.00,1,0,1,0
411959,19,383,383.11,383.11,0.00,1,0,1,0
411977,19,383,383.11,383.11,0.00,1,0,1,0
411995,19,383,383.11,383.11,0.00,1,0,1,0
412013,19,384,383.22,383.22,0.00,1,0,1,0
412032,19,383,383.22,383.22,0.00,1,0,1,0
412050,19,384,383.33,383.22,0.11,1,0,1,0
412068,19,385,383.33,383.11,0.22,1,0,1,0
412086,19,384,383.33,383.11,0.22,1,0,1,0
412104,19,383,383.22,383.11,0.11,1,0,1,0
412122,19,383,383.22,383.11,0.11,1,0,1,0
412140,19,383,383.22,383.22,0.00,1,0,1,0
412158,19,383,383.22,383.22,0.00,1,0,1,0
412176,19,383,383.22,383.33,-0.11,1,0,1,0
412194,19,383,383.22,383.33,-0.11,1,0,1,0
412212,19,383,383.22,383.33,-0.11,1,0,1,0
412230,19,385,383.22,383.22,0.00,1,0,1,0
412248,19,384,383.22,383.22,0.00,1,0,1,0
412266,19,383,383.11,383.22,-0.11,1,0,1,0
412284,19,383,383.11,383.22,-0.11,1,0,1,0
412302,19,383,383.11,383.22,-0.11,1,0,1,0
412320,19,383,383.11,383.22,-0.11,1,0,1,0
412338,19,383,383.11,383.22,-0.11,1,0,1,0
412356,19,383,383.00,383.22,-0.22,1,0,1,0
412374,19,383,383.00,383.22,-0.22,1,0,1,0
412392,19,390,383.00,383.11,-0.11,1,0,1,0
412410,19,384,383.00,383.11,-0.11,1,0,1,0
412428,19,383,383.00,383.11,-0.11,1,0,1,0
412446,19,383,383.00,383.11,-0.11,1,0,1,0
412464,19,383,383.00,383.11,-0.11,1,0,1,0
412482,19,386,383.00,383.00,0.00,1,0,1,0
412500,19,386,383.11,383.00,0.11,1,0,1,0
412518,19,386,383.22,383.00,0.22,1,0,1,0
412536,19,383,383.22,383.00,0.22,1,0,1,0
412554,19,386,383.44,383.00,0.44,1,0,1,0
412572,19,388,383.56,383.00,0.56,1,0,1,0
412590,19,384,383.56,383.00,0.56,1,0,1,0
412608,19,387,383.89,383.00,0.89,1,0,1,0
412626,19,383,383.89,383.11,0.78,1,0,1,0
412644,19,387,384.22,383.22,1.00,1,0,1,0
412662,19,387,384.56,383.22,1.33,1,0,1,0
412680,19,386,384.89,383.44,1.44,1,0,1,0
412698,19,386,385.22,383.56,1.67,1,0,1,0
412716,19,386,385.56,383.56,2.00,1,0,1,0
412734,19,389,385.56,383.89,1.67,1,0,1,0
412752,19,388,385.89,383.89,2.00,1,0,1,0
412770,19,388,386.22,384.22,2.00,1,0,1,0
412788,19,387,386.33,384.56,1.78,1,0,1,0
412806,19,387,386.44,384.89,1.56,1,0,1,0
412824,19,390,386.56,385.22,1.33,1,0,1,0
412843,19,387,386.67,385.56,1.11,1,0,1,0
412861,19,387,386.78,385.56,1.22,1,0,1,0
412879,19,390,387.00,385.89,1.11,1,0,1,0
412897,19,389,387.22,386.22,1.00,1,0,1,0
412915,19,392,387.22,386.33,0.89,1,0,1,0
412933,19,387,387.22,386.44,0.78,1,0,1,0
412951,19,387,387.22,386.56,0.67,1,0,1,0
412969,19,387,387.22,386.67,0.56,1,0,1,0
412987,19,386,387.22,386.78,0.44,1,0,1,0
413005,19,387,387.22,387.00,0.22,1,0,1,0
413023,19,386,387.22,387.22,0.00,1,0,1,0
413041,19,386,387.22,387.22,0.00,1,0,1,0
413059,19,383,387.22,387.22,0.00,1,0,1,0
413077,19,388,387.22,387.22,0.00,1,0,1,0
413095,19,388,387.22,387.22,0.00,1,0,1,0
413113,19,388,387.22,387.22,0.00,1,0,1,0
413131,19,387,387.22,387.22,0.00,1,0,1,0
413149,19,387,387.22,387.22,0.00,1,0,1,0
413167,19,386,387.11,387.22,-0.11,1,0,1,0
413185,19,383,387.00,387.22,-0.22,1,0,1,0
413203,19,387,387.00,387.22,-0.22,1,0,1,0
413221,19,383,386.78,387.22,-0.44,1,0,1,0
413239,19,385,386.67,387.22,-0.56,1,0,1,0
413257,19,383,386.56,387.22,-0.67,1,0,1,0
413275,19,387,386.56,387.22,-0.67,1,0,1,0
413293,19,387,386.56,387.11,-0.56,1,0,1,0
413312,19,383,386.33,387.00,-0.67,1,0,1,0
413330,19,387,386.44,387.00,-0.56,1,0,1,0
413348,19,386,386.33,386.78,-0.44,1,0,1,0
413366,19,383,386.00,386.67,-0.67,1,0,1,0
413384,19,386,386.00,386.56,-0.56,1,0,1,0
413402,19,385,386.22,386.56,-0.33,1,0,1,0
413420,19,384,385.89,386.56,-0.67,1,0,1,0
413438,19,387,385.89,386.33,-0.44,1,0,1,0
413456,19,383,385.44,386.44,-1.00,1,0,1,0
413474,19,383,385.00,386.33,-1.33,1,0,1,0
413492,19,383,384.56,386.00,-1.44,1,0,1,0
413510,19,383,384.22,386.00,-1.78,1,0,1,0
413528,19,383,384.22,386.22,-2.00,1,0,1,0
413546,19,383,383.89,385.89,-2.00,1,0,1,0
413564,19,386,384.22,385.89,-1.67,1,0,1,0
413582,19,388,384.33,385.44,-1.11,1,0,1,0
413600,19,383,384.33,385.00,-0.67,1,0,1,0
413618,19,383,384.00,384.56,-0.56,1,0,1,0
413636,19,383,383.67,384.22,-0.56,1,0,1,0
413654,19,387,384.00,384.22,-0.22,1,0,1,0
413672,19,383,383.67,383.89,-0.22,1,0,1,0
413690,19,383,383.33,384.22,-0.89,1,0,1,0
413708,19,386,383.67,384.33,-0.67,1,0,1,0
413726,19,382,383.33,384.33,-1.00,1,0,1,0
413744,19,385,383.33,384.00,-0.67,1,0,1,0
413762,19,384,383.33,383.67,-0.33,1,0,1,0
413780,19,383,383.11,384.00,-0.89,1,0,1,0
413798,19,383,383.11,383.67,-0.56,1,0,1,0
413816,19,383,383.11,383.33,-0.22,1,0,1,0
413834,19,383,383.11,383.67,-0.56,1,0,1,0
413852,19,383,383.11,383.33,-0.22,1,0,1,0
413870,19,383,383.11,383.33,-0.22,1,0,1,0
413888,19,383,383.11,383.33,-0.22,1,0,1,0
413906,19,385,383.11,383.11,0.00,1,0,1,0
413924,19,388,383.11,383.11,0.00,1,0,1,0
413942,19,387,383.33,383.11,0.22,1,0,1,0
413960,19,383,383.33,383.11,0.22,1,0,1,0
413978,19,383,383.33,383.11,0.22,1,0,1,0
413996,19,383,383.11,383.11,0.00,1,0,1,0
414014,19,383,383.11,383.11,0.00,1,0,1,0
414032,19,386,383.33,383.11,0.22,1,0,1,0
414050,19,383,383.11,383.11,0.00,1,0,1,0
414068,19,383,383.11,383.33,-0.22,1,0,1,0
414086,19,384,383.11,383.33,-0.22,1,0,1,0
414104,19,384,383.11,383.33,-0.22,1,0,1,0
414123,19,380,383.11,383.11,0.00,1,0,1,0
414141,19,383,383.11,383.11,0.00,1,0,1,0
414159,19,383,383.11,383.33,-0.22,1,0,1,0
414177,19,383,383.11,383.11,0.00,1,0,1,0
414195,19,383,383.11,383.11,0.00,1,0,1,0
414213,19,387,383.22,383.11,0.11,1,0,1,0
414231,19,383,383.22,383.11,0.11,1,0,1,0
414249,19,388,383.22,383.11,0.11,1,0,1,0
414267,19,384,383.22,383.11,0.11,1,0,1,0
414285,19,380,383.11,383.11,0.00,1,0,1,0
414303,19,383,383.11,383.11,0.00,1,0,1,0
414321,19,383,383.11,383.11,0.00,1,0,1,0
414339,19,383,383.11,383.22,-0.11,1,0,1,0
414357,19,387,383.22,383.22,0.00,1,0,1,0
414375,19,383,383.11,383.22,-0.11,1,0,1,0
414393,19,383,383.11,383.22,-0.11,1,0,1,0
414411,19,389,383.22,383.11,0.11,1,0,1,0
414429,19,384,383.22,383.11,0.11,1,0,1,0
414447,19,383,383.11,383.11,0.00,1,0,1,0
414465,19,383,383.11,383.11,0.00,1,0,1,0
414483,19,383,383.11,383.22,-0.11,1,0,1,0
414501,19,383,383.11,383.11,0.00,1,0,1,0
414519,19,383,383.11,383.11,0.00,1,0,1,0
414537,19,387,383.22,383.22,0.00,1,0,1,0
414555,19,379,383.11,383.22,-0.11,1,0,1,0
414573,19,383,383.11,383.11,0.00,1,0,1,0
414592,19,384,383.11,383.11,0.00,1,0,1,0
414610,19,384,383.11,383.11,0.00,1,0,1,0
414628,19,383,383.11,383.11,0.00,1,0,1,0
414646,19,383,383.11,383.11,0.00,1,0,1,0
414664,19,387,383.22,383.22,0.00,1,0,1,0
414682,19,387,383.33,383.11,0.22,1,0,1,0
414700,19,386,383.33,383.11,0.22,1,0,1,0
414718,19,383,383.33,383.11,0.22,1,0,1,0
414736,19,383,383.33,383.11,0.22,1,0,1,0
414754,19,384,383.33,383.11,0.22,1,0,1,0
414772,19,383,383.22,383.11,0.11,1,0,1,0
414790,19,383,383.22,383.22,0.00,1,0,1,0
414808,19,383,383.22,383.33,-0.11,1,0,1,0
414826,19,387,383.33,383.33,0.00,1,0,1,0
414844,19,383,383.33,383.33,0.00,1,0,1,0
414862,19,387,383.67,383.33,0.33,1,0,1,0
414880,19,382,383.33,383.33,0.00,1,0,1,0
414898,19,386,383.67,383.22,0.44,1,0,1,0
414916,19,385,383.89,383.22,0.67,1,0,1,0
414934,19,384,383.89,383.22,0.67,1,0,1,0
414952,19,383,383.78,383.33,0.44,1,0,1,0
414970,19,383,383.78,383.33,0.44,0,1,0,0
414973,19,383,383.78,383.33,0.44,0,1,0,1
414988,19,385,384.00,383.67,0.33,0,1,0,1
415006,19,382,383.67,383.33,0.33,0,1,0,1
415010,19,382,383.67,383.33,0.33,0,1,0,2
415024,19,382,383.44,383.67,-0.22,0,1,0,2
415042,19,381,383.22,383.89,-0.67,0,1,0,2
415046,19,381,383.22,383.89,-0.67,0,1,0,3
415060,19,381,383.22,383.89,-0.67,0,1,0,3
415078,19,382,383.11,383.78,-0.67,0,1,0,3
415082,19,382,383.11,383.78,-0.67,0,1,0,4
415096,19,382,382.89,383.78,-0.89,0,1,0,4
415114,19,382,382.78,384.00,-1.22,0,1,0,4
415118,19,382,382.78,384.00,-1.22,0,1,0,5
415132,19,381,382.67,383.67,-1.00,0,1,0,5
415150,19,381,382.56,383.44,-0.89,0,1,0,5
415154,19,381,382.56,383.44,-0.89,0,1,0,6
415168,19,385,382.56,383.22,-0.67,0,1,0,6
415186,19,382,382.44,383.22,-0.78,0,1,0,6
415190,19,382,382.44,383.22,-0.78,0,1,0,7
415204,19,382,382.22,383.11,-0.89,0,1,0,7
415222,19,381,382.22,382.89,-0.67,0,1,0,7
415226,19,381,382.22,382.89,-0.67,0,1,0,8
415240,19,385,382.22,382.78,-0.56,0,1,0,8
415258,19,383,382.22,382.67,-0.44,0,1,0,8
415262,19,383,382.22,382.67,-0.44,0,1,0,9
415276,19,382,382.11,382.56,-0.44,0,1,0,9
415294,19,381,381.89,382.56,-0.67,0,1,0,9
415298,19,381,381.89,382.56,-0.67,0,1,0,10
415312,19,381,381.78,382.44,-0.67,0,1,0,10
415330,19,381,381.67,382.22,-0.56,0,1,0,10
415334,19,381,381.67,382.22,-0.56,0,1,0,11
415348,19,382,381.67,382.22,-0.56,0,1,0,11
415366,19,381,381.56,382.22,-0.67,0,1,0,11
415370,19,381,381.56,382.22,-0.67,0,1,0,12
415384,19,381,381.56,382.22,-0.67,0,1,0,12
415403,19,381,381.56,382.11,-0.56,0,1,0,12
415406,19,381,381.56,382.11,-0.56,0,1,0,13
415421,19,383,381.56,381.89,-0.33,0,1,0,13
415439,19,382,381.56,381.78,-0.22,0,1,0,13
415442,19,382,381.56,381.78,-0.22,0,1,0,14
415457,19,382,381.56,381.67,-0.11,0,1,0,14
415475,19,382,381.67,381.67,0.00,0,1,0,14
415478,19,382,381.67,381.67,0.00,0,1,0,15
415493,19,381,381.67,381.56,0.11,0,1,0,15
415511,19,381,381.56,381.56,0.00,0,1,0,15
415514,19,381,381.56,381.56,0.00,0,1,0,16
415529,19,381,381.44,381.56,-0.11,0,1,0,16
415547,19,381,381.33,381.56,-0.22,0,1,0,16
415550,19,381,381.33,381.56,-0.22,0,1,0,17
415565,19,381,381.33,381.56,-0.22,0,1,0,17
415583,19,381,381.22,381.56,-0.33,0,1,0,17
415586,19,381,381.22,381.56,-0.33,0,1,0,18
415601,19,382,381.22,381.67,-0.44,0,1,0,18
415619,19,382,381.22,381.67,-0.44,0,1,0,18
415622,19,382,381.22,381.67,-0.44,0,1,0,19
415637,19,385,381.33,381.56,-0.22,0,1,0,19
415655,19,381,381.33,381.44,-0.11,0,1,0,19
415659,19,381,381.33,381.44,-0.11,0,1,0,20
415673,19,382,381.44,381.33,0.11,0,1,0,20
415691,19,381,381.33,381.33,0.00,0,1,0,20
415695,19,381,381.33,381.33,0.00,0,1,0,21
415709,19,385,381.44,381.22,0.22,0,1,0,21
415727,19,381,381.44,381.22,0.22,0,1,0,21
415731,19,381,381.44,381.22,0.22,0,1,0,22
415745,19,381,381.44,381.22,0.22,0,1,0,22
415763,19,383,381.44,381.33,0.11,0,1,0,22
415767,19,383,381.44,381.33,0.11,0,1,0,23
415781,19,382,381.44,381.33,0.11,0,1,0,23
415799,19,381,381.33,381.44,-0.11,0,1,0,23
415803,19,381,381.33,381.44,-0.11,0,1,0,24
415817,19,385,381.33,381.33,0.00,0,1,0,24
415835,19,385,381.44,381.44,0.00,0,1,0,24
415839,19,385,381.44,381.44,0.00,0,1,0,25
415853,19,385,381.67,381.44,0.22,0,1,0,25
415872,19,381,381.67,381.44,0.22,0,1,0,25
415875,19,381,381.67,381.44,0.22,0,1,0,26
415890,19,385,382.11,381.44,0.67,0,1,0,26
415908,19,381,382.11,381.44,0.67,0,1,0,26
415911,19,381,382.11,381.44,0.67,0,1,0,27
415926,19,383,382.33,381.33,1.00,0,1,0,27
415944,19,382,382.33,381.33,1.00,0,1,0,27
415947,19,382,382.33,381.33,1.00,0,1,0,28
415962,19,381,382.22,381.44,0.78,0,1,0,28
415980,19,381,381.78,381.67,0.11,0,1,0,28
415984,19,381,381.78,381.67,0.11,0,1,0,29
415998,19,381,381.78,381.67,0.11,0,1,0,29
416016,19,381,381.67,382.11,-0.44,0,1,0,29
416020,19,381,381.67,382.11,-0.44,0,1,0,30
416034,19,381,381.67,382.11,-0.44,0,1,0,30
416052,19,385,381.67,382.33,-0.67,0,1,0,30
416056,19,385,381.67,382.33,-0.67,0,1,0,31
416070,19,385,382.11,382.33,-0.22,0,1,0,31
416088,19,385,382.56,382.22,0.33,0,1,0,31
416092,19,385,382.56,382.22,0.33,0,1,0,32
416106,19,382,382.44,381.78,0.67,0,1,0,32
416124,19,385,382.78,381.78,1.00,0,1,0,32
416128,19,385,382.78,381.78,1.00,0,1,0,33
416142,19,381,382.78,381.67,1.11,0,1,0,33
416160,19,381,382.33,381.67,0.67,0,1,0,33
416164,19,381,382.33,381.67,0.67,0,1,0,34
416178,19,385,382.33,381.67,0.67,0,1,0,34
416196,19,381,381.89,382.11,-0.22,0,1,0,34
416200,19,381,381.89,382.11,-0.22,0,1,0,35
416214,19,381,381.89,382.56,-0.67,0,1,0,35
416232,19,385,381.89,382.44,-0.56,0,1,0,35
416236,19,385,381.89,382.44,-0.56,0,1,0,36
416250,19,381,381.89,382.78,-0.89,0,1,0,36
416268,19,382,381.78,382.78,-1.00,0,1,0,36
416272,19,382,381.78,382.78,-1.00,0,1,0,37
416286,19,382,381.78,382.33,-0.56,0,1,0,37
416304,19,385,382.22,382.33,-0.11,0,1,0,37
416308,19,385,382.22,382.33,-0.11,0,1,0,38
416322,19,381,382.22,381.89,0.33,0,1,0,38
416340,19,381,382.22,381.89,0.33,0,1,0,38
416344,19,381,382.22,381.89,0.33,0,1,0,39
416358,19,381,382.22,381.89,0.33,0,1,0,39
416376,19,381,382.22,381.89,0.33,0,1,0,39
416380,19,381,382.22,381.89,0.33,0,1,0,40
416394,19,385,382.22,381.78,0.44,0,1,0,40
416412,19,381,381.78,381.78,0.00,0,1,0,40
416416,19,381,381.78,381.78,0.00,0,1,0,41
416430,19,381,381.33,382.22,-0.89,0,1,0,41
416448,19,382,381.33,382.22,-0.89,0,1,0,41
416452,19,382,381.33,382.22,-0.89,0,1,0,42
416466,19,381,381.22,382.22,-1.00,0,1,0,42
416484,19,381,381.22,382.22,-1.00,0,1,0,42
416488,19,381,381.22,382.22,-1.00,0,1,0,43
416502,19,381,381.22,382.22,-1.00,0,1,0,43
416520,19,382,381.22,382.22,-1.00,0,1,0,43
416524,19,382,381.22,382.22,-1.00,0,1,0,44
416538,19,381,381.22,381.78,-0.56,0,1,0,44
416556,19,381,381.22,381.33,-0.11,0,1,0,44
416560,19,381,381.22,381.33,-0.11,0,1,0,45
416574,19,381,381.11,381.33,-0.22,0,1,0,45
416592,19,381,381.11,381.22,-0.11,0,1,0,45
416596,19,381,381.11,381.22,-0.11,0,1,0,46
416610,19,382,381.11,381.22,-0.11,0,1,0,46
416628,19,382,381.11,381.22,-0.11,0,1,0,46
416632,19,382,381.11,381.22,-0.11,0,1,0,47
416646,19,382,381.11,381.22,-0.11,0,1,0,47
416664,19,381,381.11,381.22,-0.11,0,1,0,47
416668,19,381,381.11,381.22,-0.11,0,1,0,48
416683,19,382,381.22,381.22,0.00,0,1,0,48
416701,19,382,381.33,381.11,0.22,0,1,0,48
416704,19,382,381.33,381.11,0.22,0,1,0,49
